"DMS ORIG","DMS DEST","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012" 
"Virginia","North Dakota","Truck","10.1918","15.8218585","49.2868","49.3143"
"Virginia","Ohio","Truck","2272.2692","1013.46048923","3999.819","4002.2566"
"Virginia","Oklahoma","Truck","120.5748","143.03052952","400.4715","401.9371"
"Virginia","Oregon","Truck","58.5529","166.87340533","264.134","265.1649"
"Virginia","Pennsylvania","Truck","4639.8646","1429.51473661","5954.5545","5967.57"
"Virginia","Rhode Island","Truck","84.878","48.78714658","815.6747","818.9132"
"Virginia","South Carolina","Truck","1159.2452","398.21492362","2013.6351","2024.8027"
"Virginia","South Dakota","Truck","10.9729","15.72904337","47.659","48.0418"
"Virginia","Tennessee","Truck","2616.347","1146.93327029","3655.0055","3658.1281"
"Virginia","Texas","Truck","1190.7363","1554.31687142","3768.7388","3781.0858"
"Virginia","Utah","Truck","120.794","262.56113348","394.8689","397.3403"
"Virginia","Vermont","Truck","30.9542","20.96236502","51.7129","51.7494"
"Virginia","Virginia","Truck","227836.4589","17078.01835258","128853.849","128749.0099"
"Virginia","Washington","Truck","79.4432","221.59604563","625.4109","629.5072"
"Virginia","West Virginia","Truck","3782.9272","884.97229434","3538.5586","3542.8633"
"Virginia","Wisconsin","Truck","401.1658","368.38916405","1012.0977","1014.2535"
"Virginia","Wyoming","Truck","32.4988","60.61433653","60.3026","60.4815"
"Washington","Alabama","Truck","60.1496","153.91012681","133.7696","133.9758"
"Washington","Alaska","Truck","286.3675","677.30275394","951.7752","956.4934"
"Washington","Arizona","Truck","291.2445","419.78028433","889.395199999999","889.917599999999"
"Washington","Arkansas","Truck","74.9770000000001","158.58450921","169.0476","168.9336"
"Washington","California","Truck","4762.7366","4605.78210368","8676.9424","8702.14"
"Washington","Colorado","Truck","381.0942","482.90698912","641.128399999999","642.9062"
"Washington","Connecticut","Truck","28.7526","84.16284385","178.0349","179.8195"
"Washington","Delaware","Truck","5.4167","15.07874554","9.2809","9.2889"
"Washington","Washington DC","Truck","10.2696","27.77266402","37.3323","37.0398"
"Washington","Florida","Truck","217.0277","668.87837346","652.3044","652.6834"
"Washington","Georgia","Truck","240.3887","639.929902","398.6098","399.1705"
"Washington","Idaho","Truck","6794.8522","3140.40270179","3658.8896","3669.9311"
"Washington","Illinois","Truck","318.3398","648.20140601","1149.8551","1153.7696"
"Washington","Indiana","Truck","181.7113","400.194926","377.696","378.4893"
"Washington","Iowa","Truck","62.9869","112.34017439","313.1574","315.0631"
"Washington","Kansas","Truck","74.7986","133.9302199","585.8753","589.7245"
"Washington","Kentucky","Truck","101.4362","236.02905506","287.3981","287.6982"
"Washington","Louisiana","Truck","18.2526","46.73226925","187.4192","185.0863"
"Washington","Maine","Truck","72.4093","228.25282481","111.1745","110.9682"
"Washington","Maryland","Truck","77.8347","212.8875507","289.4678","290.222"
"Washington","Massachusetts","Truck","107.5258","323.22595072","370.2788","371.4911"
"Washington","Michigan","Truck","142.2073","323.53610181","857.704799999999","857.6102"
"Washington","Minnesota","Truck","259.0513","421.86673047","609.3346","610.273"
"Washington","Mississippi","Truck","37.6933","93.40143552","467.4719","469.6039"
"Washington","Missouri","Truck","161.4644","314.52081778","618.867999999999","619.701499999999"
"Washington","Montana","Truck","747.0571","466.29975183","1634.2041","1641.9577"
"Washington","Nebraska","Truck","44.2717","70.2469501","268.9801","270.0536"
"Washington","Nevada","Truck","760.7367","564.89224296","1268.5892","1271.1406"
"Washington","New Hampshire","Truck","7.4988","22.87652106","21.1774","21.3491"
"Washington","New Jersey","Truck","137.1125","386.47053308","504.8785","506.3692"
"Washington","New Mexico","Truck","41.244","58.83083028","114.5833","114.7571"
"Washington","New York","Truck","171.3994","479.4897972","489.4553","491.0693"
"Washington","North Carolina","Truck","159.5701","443.86224278","501.12","502.5967"
"Washington","North Dakota","Truck","10.1706","13.37131201","42.128","42.1671"
"Washington","Ohio","Truck","111.1905","261.63796595","468.9274","470.378699999999"
"Washington","Oklahoma","Truck","113.7172","221.14902406","280.0691","280.8737"
"Washington","Oregon","Truck","16097.2056","3798.9283597","15418.8823","15458.8028"
"Washington","Pennsylvania","Truck","273.1273","730.50702771","648.4794","649.6691"
"Washington","Rhode Island","Truck","13.9264","42.00711277","31.2473","31.2948"
"Washington","South Carolina","Truck","71.6913","200.90448698","1034.2821","1046.241"
"Washington","South Dakota","Truck","46.9441","67.08720718","99.824","99.7369"
"Washington","Tennessee","Truck","103.6643","251.50687516","383.6968","384.713"
"Washington","Texas","Truck","792.269499999999","1734.46901576","3549.07710000001","3563.85230000001"
"Washington","Utah","Truck","622.9071","511.98715301","1319.9893","1322.2836"
"Washington","Vermont","Truck","22.703","67.46183152","28.2032","28.2937"
"Washington","Virginia","Truck","113.9315","319.24556679","560.187899999999","561.8405"
"Washington","Washington","Truck","234865.2921","18716.51695549","127145.2383","127383.2414"
"Washington","West Virginia","Truck","10.1262","26.16334958","27.4021","27.4246"
"Washington","Wisconsin","Truck","157.0453","297.00924629","494.3792","496.0494"
"Washington","Wyoming","Truck","44.0565","44.96520057","150.6437","151.5325"
"West Virginia","Alabama","Truck","133.508","85.50167518","342.8268","343.031"
"West Virginia","Alaska","Truck","0","0","0","0"
"West Virginia","Arizona","Truck","35.3753","73.03724149","124.6348","125.3332"
"West Virginia","Arkansas","Truck","127.4083","105.76415816","138.6807","139.2862"
"West Virginia","California","Truck","108.564","267.86818464","730.6218","736.4927"
"West Virginia","Colorado","Truck","24.9343","36.55497218","137.9757","138.6969"
"West Virginia","Connecticut","Truck","42.5583","24.71762117","76.3301","76.6394000000001"
"West Virginia","Delaware","Truck","93.7687","35.56961076","199.894","201.4669"
"West Virginia","Washington DC","Truck","32.8687","9.5089521","107.7369","108.5709"
"West Virginia","Florida","Truck","121.1542","110.42244308","232.1557","233.359"
"West Virginia","Georgia","Truck","336.4358","189.99929713","831.8978","836.061"
"West Virginia","Idaho","Truck","2.9895","6.44849928","52.1701","52.591"
"West Virginia","Illinois","Truck","694.5566","366.15037889","926.8329","928.7896"
"West Virginia","Indiana","Truck","537.0809","207.91553008","1528.185","1529.8509"
"West Virginia","Iowa","Truck","37.9939","30.8191242","105.5669","106.3241"
"West Virginia","Kansas","Truck","41.1687000000001","34.94739354","161.4223","161.717"
"West Virginia","Kentucky","Truck","2274.6726","666.89337811","1424.8056","1424.2244"
"West Virginia","Louisiana","Truck","48.9745","51.20696375","268.4108","269.7589"
"West Virginia","Maine","Truck","14.4454","12.34548197","74.8731","75.4025"
"West Virginia","Maryland","Truck","1182.7502","352.60045054","799.1774","800.5859"
"West Virginia","Massachusetts","Truck","111.8508","75.80702798","267.1933","268.349"
"West Virginia","Michigan","Truck","267.2424","109.85268523","545.5917","547.0516"
"West Virginia","Minnesota","Truck","58.3538","54.6250522","92.9486","93.223"
"West Virginia","Mississippi","Truck","66.6794","52.88753816","124.3772","125.2048"
"West Virginia","Missouri","Truck","168.6518","111.46223618","417.4201","419.5669"
"West Virginia","Montana","Truck","2.722","5.31409724","15.7903","15.9076"
"West Virginia","Nebraska","Truck","31.6131","31.58161173","49.1138","49.3495"
"West Virginia","Nevada","Truck","3.07","6.95289246","10.1965","10.154"
"West Virginia","New Hampshire","Truck","16.2663","11.66800382","64.5488","65.0168"
"West Virginia","New Jersey","Truck","445.2749","194.80916255","608.2327","612.0067"
"West Virginia","New Mexico","Truck","15.0042","24.45044199","44.56","45.3947"
"West Virginia","New York","Truck","471.645","218.40077276","1266.8424","1267.3386"
"West Virginia","North Carolina","Truck","500.2392","169.62754806","667.3332","671.3277"
"West Virginia","North Dakota","Truck","1.4078","1.8200381","3.5829","3.5854"
"West Virginia","Ohio","Truck","4179.9082","956.9430677","3109.9381","3114.5125"
"West Virginia","Oklahoma","Truck","27.8328","28.73152813","146.4223","146.6803"
"West Virginia","Oregon","Truck","21.4643","57.17545189","46.6221","46.8506"
"West Virginia","Pennsylvania","Truck","2854.4082","761.55309352","2712.508","2721.525"
"West Virginia","Rhode Island","Truck","11.2105","7.01088521","15.1905","15.2511"
"West Virginia","South Carolina","Truck","150.2065","66.64712454","225.4164","226.3266"
"West Virginia","South Dakota","Truck","3.6791","4.33372832","3.5621","3.5873"
"West Virginia","Tennessee","Truck","353.7363","166.74049611","572.8855","574.2719"
"West Virginia","Texas","Truck","267.1393","338.30307265","1288.5364","1297.5979"
"West Virginia","Utah","Truck","5.3659","10.17001521","68.9259","69.3334"
"West Virginia","Vermont","Truck","11.8322","8.64982045","24.2654","24.3913"
"West Virginia","Virginia","Truck","2437.9307","613.21001329","1504.0837","1507.2645"
"West Virginia","Washington","Truck","22.6456","58.29285285","99.0154","99.0279"
"West Virginia","West Virginia","Truck","58891.8851","4862.00585338","19002.4812","19001.7862"
"West Virginia","Wisconsin","Truck","198.8916","134.0784139","446.793","447.3323"
"West Virginia","Wyoming","Truck","33.6696","55.20570309","40.5296","40.9425"
"Wisconsin","Alabama","Truck","458.163","401.41624683","1329.9901","1334.0429"
"Wisconsin","Alaska","Truck","1.0054","3.42322153","7.3186","7.3108"
"Wisconsin","Arizona","Truck","209.2023","395.45959946","972.1808","974.6707"
"Wisconsin","Arkansas","Truck","225.5729","173.37544257","885.1376","887.313"
"Wisconsin","California","Truck","1298.4488","2717.65529529","6378.998","6393.5162"
"Wisconsin","Colorado","Truck","268.9429","288.44262432","1101.1475","1104.0519"
"Wisconsin","Connecticut","Truck","109.8268","118.84931972","580.7023","582.2861"
"Wisconsin","Delaware","Truck","37.8432","34.90073151","232.358","232.4893"
"Wisconsin","Washington DC","Truck","10.65","9.43654326","33.9042","33.9834"
"Wisconsin","Florida","Truck","1232.5695","1703.86828361","3182.1723","3188.8989"
"Wisconsin","Georgia","Truck","1364.6738","1273.83810913","3097.7939","3104.3492"
"Wisconsin","Idaho","Truck","126.9505","205.61602972","366.4682","366.9606"
"Wisconsin","Illinois","Truck","15499.6743","3046.12340152","27574.4339","27684.4781"
"Wisconsin","Indiana","Truck","2634.9996","875.109343590001","5265.5499","5272.247"
"Wisconsin","Iowa","Truck","3654.2641","1148.49532337","5134.9224","5151.9004"
"Wisconsin","Kansas","Truck","598.2006","403.73762907","1723.1763","1727.4539"
"Wisconsin","Kentucky","Truck","1174.7082","647.67945744","2332.9741","2334.8087"
"Wisconsin","Louisiana","Truck","180.2417","194.43897768","655.2466","656.3355"
"Wisconsin","Maine","Truck","51.4718","68.2081268","234.9163","235.124"
"Wisconsin","Maryland","Truck","311.5548","279.14960641","849.631699999999","851.869799999999"
"Wisconsin","Massachusetts","Truck","477.5993","564.04245771","1694.7256","1697.0094"
"Wisconsin","Michigan","Truck","6260.081","2429.44207014","8349.5887","8368.3582"
"Wisconsin","Minnesota","Truck","13737.9688","4022.7912169","12291.8518","12321.2991"
"Wisconsin","Mississippi","Truck","171.0533","151.31631164","878.6691","880.8525"
"Wisconsin","Missouri","Truck","1555.8737","824.84810104","4465.1177","4468.0272"
"Wisconsin","Montana","Truck","62.0129","78.67907931","120.5497","120.8256"
"Wisconsin","Nebraska","Truck","721.4953","406.23374446","1693.8024","1698.6753"
"Wisconsin","Nevada","Truck","160.068","296.75436752","750.9631","751.212"
"Wisconsin","New Hampshire","Truck","36.2105","42.29097235","149.133","149.3918"
"Wisconsin","New Jersey","Truck","740.3034","727.75015679","1966.8806","1967.8411"
"Wisconsin","New Mexico","Truck","35.0389","50.42620109","152.9727","153.2363"
"Wisconsin","New York","Truck","1114.0176","1013.78169146","3430.0465","3436.7293"
"Wisconsin","North Carolina","Truck","858.0461","836.50191448","2370.3153","2375.5239"
"Wisconsin","North Dakota","Truck","325.809","205.08702337","744.2606","748.1703"
"Wisconsin","Ohio","Truck","5034.3241","2401.56673496","5744.9747","5753.7238"
"Wisconsin","Oklahoma","Truck","373.9911","331.66068596","1559.283","1563.2086"
"Wisconsin","Oregon","Truck","241.9203","490.45290721","1012.1723","1013.7593"
"Wisconsin","Pennsylvania","Truck","1720.3849","1434.86284923","4768.9844","4775.4232"
"Wisconsin","Rhode Island","Truck","21.4513","24.95317323","87.638","87.9082"
"Wisconsin","South Carolina","Truck","328.2044","329.39799726","980.207799999999","982.0912"
"Wisconsin","South Dakota","Truck","366.544","197.61507796","713.4774","715.3262"
"Wisconsin","Tennessee","Truck","972.8761","700.89804868","2814.7649","2819.9402"
"Wisconsin","Texas","Truck","2017.47","2389.05420549","6873.5415","6887.23700000001"
"Wisconsin","Utah","Truck","189.4891","274.44270651","874.3482","877.0936"
"Wisconsin","Vermont","Truck","37.4703","41.34748735","129.7684","130.0963"
"Wisconsin","Virginia","Truck","600.2694","558.84537268","1669.0889","1674.5457"
"Wisconsin","Washington","Truck","260.5348","494.8946026","1202.0454","1204.6688"
"Wisconsin","West Virginia","Truck","49.8439","35.50410419","208.5007","209.0084"
"Wisconsin","Wisconsin","Truck","207824.1601","16993.04042413","126491.3859","126673.5699"
"Wisconsin","Wyoming","Truck","31.5192","35.34690781","128.0402","128.477"
"Wyoming","Alabama","Truck","82.1788","132.81725256","10.1365","10.3481"
"Wyoming","Alaska","Truck","0.0018","0.00548376","0.0013","0.0013"
"Wyoming","Arizona","Truck","104.6923","104.83544762","93.9598","94.6724"
"Wyoming","Arkansas","Truck","9.7299","11.82051574","25.6744","25.9748"
"Wyoming","California","Truck","382.3425","400.37827714","336.9022","340.3746"
"Wyoming","Colorado","Truck","4990.9187","1682.944142","1817.5154","1822.4645"
"Wyoming","Connecticut","Truck","0.1353","0.27058495","0.0975","0.0978"
"Wyoming","Delaware","Truck","0.1913","0.35593228","0.2286","0.2299"
"Wyoming","Washington DC","Truck","0.0691","0.12546391","0.0863","0.0867"
"Wyoming","Florida","Truck","3.7011","7.78930269","13.2947","13.2975"
"Wyoming","Georgia","Truck","9.0593","15.23115382","10.1755","10.2745"
"Wyoming","Idaho","Truck","382.2083","234.49704578","202.5959","203.2461"
"Wyoming","Illinois","Truck","44.6874","50.56308876","77.4289","76.8103"
"Wyoming","Indiana","Truck","34.213","42.04031767","19.8054","19.7882"
"Wyoming","Iowa","Truck","79.1347","67.55073463","40.0118","40.0365"
"Wyoming","Kansas","Truck","232.8216","173.73961106","63.7937","64.5051"
"Wyoming","Kentucky","Truck","16.3436","22.98907367","20.8719","20.9419"
"Wyoming","Louisiana","Truck","5.5114","8.68433584","3.433","3.461"
"Wyoming","Maine","Truck","0.4391","0.99022689","0.2468","0.2483"
"Wyoming","Maryland","Truck","11.0015","20.0303771","10.334","10.375"
"Wyoming","Massachusetts","Truck","0.6028","1.25874448","0.7508","0.7553"
"Wyoming","Michigan","Truck","7.7014","10.37367392","7.2594","7.2647"
"Wyoming","Minnesota","Truck","40.3751","37.70772261","52.5089","52.7996"
"Wyoming","Mississippi","Truck","10.871","16.58454921","8.7225","8.7804"
"Wyoming","Missouri","Truck","1367.7051","1433.72647493","55.5929","55.4472"
